row_id,Y
2063,4.177410126
1685,4.177088952
9771,4.17712097
7646,4.190960385
6104,4.177841201
3350,4.177274481
6133,4.177115526
9743,4.177090398
8724,4.177108327
120,4.177089069
2211,4.177089303
8172,4.17708892
7059,4.177180786
1101,4.186153761
3820,4.177102585
112,4.17709412
190,4.177405436
5718,4.177090122
4221,4.177238304
7774,4.178096562
1781,4.177090132
3928,4.178532571
6947,4.177094194
8144,4.1770921
3466,4.187609417
7077,4.177731693
9098,4.177091185
1640,4.211679672
2610,4.178571586
4123,4.1770901
960,4.17795024
8124,4.183632753
4535,4.177089016
3474,4.178277848
5962,4.177815275
10655,4.17709059
4791,4.177124639
6712,4.177206403
763,4.178505263
6349,4.17709899
1012,4.177089048
9124,4.180889604
579,4.1776959
1959,4.177090398
10363,4.177091238
7019,4.182630609
9749,4.177093769
6050,4.178482219
1872,4.177116281
5916,4.177123448
4941,4.177092472
7829,4.177152564
5636,4.177099192
9161,4.177526843
6976,4.177994732
10787,4.177439773
4499,4.177101298
7466,4.177089058
5365,4.177482011
6589,4.17757259
2594,4.177089739
4458,4.177143312
2337,4.184602953
7807,4.177089058
3540,4.177089016
5011,4.177093269
5964,4.177261763
8205,4.177089101
5536,4.177111804
3814,4.182417975
4320,4.177089069
2881,4.177345408
6140,4.185177287
1813,4.177089228
9437,4.184032873
816,4.178056919
1829,4.177534882
5547,4.177090164
6058,4.178744514
10492,4.177108582
10235,4.180117353
8865,4.177880854
1697,4.17717599
8421,4.178400137
2765,4.177290772
4952,4.177412189
9159,4.177145248
0,4.177990415
3422,4.177946805
10595,4.177089431
2827,4.177097214
2721,4.177927101
908,4.177754152
5104,4.177094343
7037,4.177089143
3286,4.191050443
6019,4.177173629
528,4.17730601
10592,4.178672746
5283,4.177090441
5033,4.177090175
8961,4.180959745
1840,4.177745517
1437,4.17708926
9334,4.18269556
2407,4.177094078
8261,4.177089005
9382,4.177094556
2374,4.177089356
7611,4.178587377
34,4.17708926
8948,4.177346217
5076,4.177649047
4918,4.177254968
6840,4.181312087
7658,4.177091132
2019,4.179476335
810,4.177089058
3021,4.177709011
397,4.177094758
788,4.177267547
5989,4.177093652
7030,4.177095183
3511,4.17711207
2036,4.177709766
5328,4.2096587
240,4.177124469
51,4.177182338
1218,4.177089037
1459,4.268606492
8270,4.177090132
3189,4.177090164
5492,4.177163995
1204,4.177126202
10122,4.177088963
10710,4.177206786
4416,4.177105541
9069,4.177098756
10166,4.1822461
5532,4.177091706
8682,4.196881755
2171,4.177199757
9425,4.187906026
931,4.177089133
1260,4.192571253
547,4.177359392
1499,4.177088909
4779,4.177091079
177,4.177095566
4637,4.184100791
8645,4.177088931
47,4.177089207
4292,4.177089835
4007,4.177744326
4926,4.177223215
1644,4.177092142
4590,4.177095917
1438,4.177089654
9766,4.177090909
3805,4.1772577
7109,4.177573387
6731,4.177091323
10277,4.215882422
372,4.177115877
7653,4.178504433
3290,4.177096608
4087,4.17709345
7992,4.177355734
1214,4.177099682
8159,4.178153655
7326,4.193224628
6765,4.177937745
1997,4.177088995
7765,4.177744326
2045,4.177088899
1766,4.240014493
5806,4.1795437
8128,4.177088963
3707,4.178549319
2150,4.177185135
9179,4.177393367
10309,4.177404777
9062,4.177088931
2512,4.77942001
2750,4.177089771
7483,4.177092514
8639,4.177210157
9674,4.181783443
3136,4.177096066
6405,4.177104158
1220,4.181287576
4880,4.177228032
10226,4.177403129
4655,4.177112634
5987,4.177088931
2194,4.178727648
6584,4.177089101
1065,4.17787089
3072,4.189454314
9408,4.177116472
8759,4.177088899
8613,4.178742089
8294,4.184625199
8929,4.177289411
2346,4.177499939
7155,4.177089016
1318,4.17748451
7930,4.184485534
10135,4.178667004
3163,4.185720527
6850,4.178780339
3719,4.17708959
10716,4.177102616
3091,4.177310381
4725,4.177094513
5815,4.177163548
7078,4.177090675
3209,4.177091536
6827,4.177089856
4181,4.17708892
6212,4.177095598
5533,4.177671697
10011,4.177089037
9196,4.177290144
8048,4.177089356
2817,4.177089218
2556,4.177157476
330,4.177481277
4910,4.177191643
3936,4.177095875
920,4.178453923
9369,4.177088909
256,4.177089686
2112,4.177473653
5078,4.177088899
59,4.177126564
6303,4.177089228
5267,4.177090505
7405,4.177094301
3685,4.177245301
1439,4.17732547
10682,4.182630588
4421,4.177089441
4023,4.177091185
8310,4.177089601
5183,4.177192728
2232,4.177529342
2955,4.177176702
7036,4.177549482
5873,4.288575892
10441,4.177156902
9568,4.1803359
5108,4.177260401
8651,4.177089941
3057,4.208083605
9948,4.177391198
3171,4.177219918
3018,4.178274158
4956,4.182843328
10195,4.178425052
6570,4.177090579
3991,4.177768795
935,4.177231084
673,4.178625957
10491,4.177163814
4608,4.177089101
2464,4.177088909
1618,4.177828727
1057,4.181942961
5785,4.177200373
10614,4.178172296
6001,4.183068776
10589,4.178253294
525,4.177088984
2100,4.177369898
4282,4.253999527
3574,4.17708909
1379,4.177314187
1650,4.365465815
6745,4.177092344
3494,4.177149086
4611,4.177406181
138,4.17770026
4261,4.177172162
2687,4.182209573
9973,4.177123767
4387,4.180804183
6972,4.180092523
2086,4.17708892
8379,4.177090419
6218,4.177213187
2314,4.177142217
10269,4.17708892
9575,4.177293877
274,4.177216856
4057,4.177143801
6448,4.177096481
4207,4.177102925
2525,4.17709462
10755,4.177902356
8478,4.177096289
